stories_id,publish_date,title,url,language,ap_syndicated,story_date_guess_method,story_extractor_version,story_geocoder_version,story_nyt_themes_version,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
822818730,"2018-03-14 14:39:40","Moscow says will retaliate soon to Britain&#8217;s expulsion of diplomats","https://www.rawstory.com/2018/03/moscow-says-will-retaliate-soon-britains-expulsion-diplomats/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1127,"Raw Story","http://rawstory.com","United States",,"English","United States","Digital Native"
822882520,"2018-03-14 15:14:53","Why Vladimir Putin will never apologize for attacking an ex-spy","https://www.thestar.com/news/world/analysis/2018/03/14/why-vladimir-putin-will-never-apologize-for-attacking-an-ex-spy.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",38821,"TorontoStar","http://www.thestar.com/","Canada","Ontario, Canada","English","none","Print Native"
822911881,"2018-03-14 15:44:08","Kremlin accused of poisoning opponents on British soil. Does Trump even care? | Trudy Rubin","http://www.philly.com/r?19=961&43=188676&44=476851413&32=3796&7=195202&40=http%3A%2F%2Fwww.philly.com%2Fphilly%2Fhp%2Fnews_top%2Fsergei-skripal-poison-britain-russia-theresa-may-trump-opinion-20180314.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",18,"Philadelphia Inquirer","http://www.philly.com/inquirer/",,,"English","United States",
822915953,"2018-03-14 16:14:16","Chris Bryant called &#8216;poof&#8217; and &#8216;shirtlifter&#8217; for condemning the Russian administration","https://www.pinknews.co.uk/2018/03/14/chris-bryant-called-poof-and-shirtlifter-for-condemning-the-russian-administration/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",55615,"pinknews.co.uk","http://pinknews.co.uk/","United Kingdom",,"English","United States",
822923399,"2018-03-14 16:13:45","British PM Theresa May Expels 23 Russian Diplomats in Unprecedented Response to Poisoning of Ex-Spy","https://slate.com/news-and-politics/2018/03/british-pm-theresa-may-expels-23-russian-diplomats-in-unprecedented-response-to-poisoning-of-ex-spy.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",4425,"Slate","http://www.slate.com?from=rss","United States",,"English","United States",
822981590,"2018-03-14 17:34:42","US says Russia &#8216;responsible&#8217; for spy attack in Britain","https://www.rawstory.com/2018/03/us-says-russia-responsible-spy-attack-britain/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1127,"Raw Story","http://rawstory.com","United States",,"English","United States","Digital Native"
822991130,"2018-03-14 17:19:28","Unless Trump backs Britain on poison case, Putin will think he's free to murder at will | Trudy Rubin","http://www.philly.com/r?19=961&43=894469&44=476851413&32=3796&7=195367&40=http%3A%2F%2Fwww.philly.com%2Fphilly%2Fnews%2Fpolitics%2Fpresidential%2Fsergei-skripal-poison-britain-russia-theresa-may-trump-opinion-20180314.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",18,"Philadelphia Inquirer","http://www.philly.com/inquirer/",,,"English","United States",
823021918,"2018-03-14 18:21:00","After UK slaps penalties on Russia, attention turns to Trump's reluctance to blame Kremlin","http://www.chicagotribune.com/news/nationworld/politics/ct-britain-russia-poisoning-trump-20180314-story.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",6274,"The Swamp","http://www.swamppolitics.com/news/politics/blog",,,"English","United States",
823012258,"2018-03-14 16:58:01","Russia Mocks Theresa May as Britain Feuds Over Deadly Poisoning","https://www.vanityfair.com/news/2018/03/russia-mocks-theresa-may-as-britain-feuds-over-deadly-poisoning","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",20982,"Vanity Fair","http://www.vanityfair.com","United States",,"English","United States","Print Native"
823023943,"2018-03-14 17:30:21","Russia Could Use Chemical Weapons in Places Like NYC After Salisbury Attack, Haley Says","http://www.newsweek.com/russia-nerve-attack-united-nations-spy-salisbury-845648","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",56510,"Newsweek","http://newsweek.com/","United States",,"English","none","Digital Native"
